Name_submitted,Name_matched,Author_matched,Overall_score,Taxonomic_status,Accepted_name,Accepted_author,Accepted_family,Source,Warnings,Accepted_name_lsid
Capparis speciosa,Capparis speciosa,,1,Synonym,Anisocapparis speciosa,(Griseb.) Cornejo & Iltis,Capparaceae,tpl;tropicos, [Ambiguous match] ,
Capparis sppFPnet1,Capparis,,0.9,Accepted,Capparis,,Capparaceae,tpl, ,
Capparis sppGuangf1,Capparis,,0.9,Accepted,Capparis,,Capparaceae,tpl, ,
Capparis sppGuanup1,Capparis,,0.9,Accepted,Capparis,,Capparaceae,tpl, ,
Capparis sppMadidi1,Capparis,,0.9,Accepted,Capparis,,Capparaceae,tpl, ,
Capparis sppNuevomun1,Capparis,,0.9,Accepted,Capparis,,Capparaceae,tpl, ,
Capparis sppNuevomun2,No suitable matches found.,,0,,,,,, ,
Capparis sppOsasiren1,Capparis,,0.9,Accepted,Capparis,,Capparaceae,tpl, ,
Capparis sppRAINFOR1,Capparis,,0.9,Accepted,Capparis,,Capparaceae,tpl, ,
Capparis sppRionegro1,Capparis,,0.9,Accepted,Capparis,,Capparaceae,tpl, ,
Capparis sppRiotavar1,Capparis,,0.9,Accepted,Capparis,,Capparaceae,tpl, ,
Capparis sppSantotom1,Capparis,,0.9,Accepted,Capparis,,Capparaceae,tpl, ,
Capparis sppTEAM1,Capparis,,0.9,Accepted,Capparis,,Capparaceae,tpl, ,
Capparis sppTamboall1,Capparis,,0.9,Accepted,Capparis,,Capparaceae,tpl, ,
Capparis sppTutunend1,Capparis,,0.9,Accepted,Capparis,,Capparaceae,tpl, ,
Capparis sprucei,Capparis sprucei,,1,Synonym,Capparidastrum sprucei,(Eichler) Hutch.,Capparaceae,tpl;tropicos, ,
Capparis tenuisiliqua,Capparis tenuisiliqua,,1,Synonym,Capparidastrum tenuisiliquum,(Jacq.) Hutch.,Capparaceae,tpl, ,
Capparis tweediana,Capparis tweediana,,1,Synonym,Capparicordis tweediana,(Eichler) Iltis & Cornejo,Capparaceae,tropicos, ,
Capparis verrucosa,Capparis verrucosa,,1,Synonym,Cynophalla verrucosa,(Jacq.) J.Presl,Capparaceae,tpl, ,
Capsicum sppBRi1,Capsicum,,0.9,Accepted,Capsicum,,Solanaceae,tpl;usda, ,
Capurodendron sppPerinet1,Capurodendron,,0.9,Accepted,Capurodendron,,Sapotaceae,tpl, ,
Caragana arborescens,Caragana arborescens,,1,Accepted,Caragana arborescens,Lam.,Fabaceae,ildis;tropicos;usda, ,
Caraipa densifolia,Caraipa densifolia,,1,Accepted,Caraipa densifolia,Mart.,Calophyllaceae,tpl;tropicos, ,
Caraipa grandifolia,Caraipa grandifolia,,1,Accepted,Caraipa grandifolia,Mart.,Calophyllaceae,tpl;tropicos, ,
Caraipa heterocarpa,Caraipa heterocarpa,,1,Accepted,Caraipa heterocarpa,Ducke,Calophyllaceae,tpl;tropicos, ,
Caraipa jaramilloi,Caraipa jaramilloi,,1,Accepted,Caraipa jaramilloi,R.V¨¢squez,Calophyllaceae,tpl, ,
Caraipa myrcioides,Caraipa myrcioides,,1,Accepted,Caraipa myrcioides,Ducke,Calophyllaceae,tpl;tropicos, ,
Caraipa parvifolia,Caraipa parvifolia,,1,Accepted,Caraipa parvifolia,Aubl.,Calophyllaceae,tpl;tropicos, ,
Caraipa punctulata,Caraipa punctulata,,1,Accepted,Caraipa punctulata,Ducke,Calophyllaceae,tpl;tropicos, ,
Caraipa racemosa,Caraipa racemosa,,1,Accepted,Caraipa racemosa,Cambess.,Calophyllaceae,tpl;tropicos, ,
Caraipa rodriguesii,Caraipa rodriguesii,,1,Accepted,Caraipa rodriguesii,Paula,Calophyllaceae,tpl;tropicos, ,
Caraipa sppCabezade1,Caraipa,,0.9,Accepted,Caraipa,,Calophyllaceae,tpl, ,
Caraipa sppCarajas1,Caraipa,,0.9,Accepted,Caraipa,,Calophyllaceae,tpl, ,
Caraipa sppCeroneb21,Caraipa,,0.9,Accepted,Caraipa,,Calophyllaceae,tpl, ,
Caraipa sppFPnet1,Caraipa,,0.9,Accepted,Caraipa,,Calophyllaceae,tpl, ,
Caraipa sppGF1,Caraipa,,0.9,Accepted,Caraipa,,Calophyllaceae,tpl, ,
Caraipa sppGentry1,Caraipa,,0.9,Accepted,Caraipa,,Calophyllaceae,tpl, ,
Caraipa sppPE1,Caraipa,,0.9,Accepted,Caraipa,,Calophyllaceae,tpl, ,
Caraipa sppRAINFOR1,Caraipa,,0.9,Accepted,Caraipa,,Calophyllaceae,tpl, ,
Caraipa sppSCA1,Caraipa,,0.9,Accepted,Caraipa,,Calophyllaceae,tpl, ,
Caraipa sppTEAM1,Caraipa,,0.9,Accepted,Caraipa,,Calophyllaceae,tpl, ,
Caraipa sppTEAM2,Caraipa,,0.9,Accepted,Caraipa,,Calophyllaceae,tpl, ,
Caraipa sppTamboall1,Caraipa,,0.9,Accepted,Caraipa,,Calophyllaceae,tpl, ,
Caraipa sppYanam21,Caraipa,,0.9,Accepted,Caraipa,,Calophyllaceae,tpl, ,
Caraipa tereticaulis,Caraipa tereticaulis,,1,Accepted,Caraipa tereticaulis,Tul.,Calophyllaceae,tpl;tropicos, ,
Caraipa utilis,Caraipa utilis,,1,Accepted,Caraipa utilis,R.V¨¢squez,Calophyllaceae,tpl, ,
Caraipa valioi,Caraipa valioi,,1,Accepted,Caraipa valioi,Paula,Calophyllaceae,tpl;tropicos, ,
Carallia brachiata,Carallia brachiata,,1,Accepted,Carallia brachiata,(Lour.) Merr.,Rhizophoraceae,tpl;tropicos, ,
Carallia bracteosa,Carallia bracteosa,,1,No opinion,,,,tropicos, ,
Carallia macrophylla,No suitable matches found.,,0,,,,,, ,
Carallia sppGenting1,Carallia,,0.9,Accepted,Carallia,,Rhizophoraceae,tpl, ,
Carallia sppGenting2,Carallia,,0.9,Accepted,Carallia,,Rhizophoraceae,tpl, ,
Carallia sppLA1,Carallia,,0.9,Accepted,Carallia,,Rhizophoraceae,tpl, ,
Carallia sppPacific1,Carallia,,0.9,Accepted,Carallia,,Rhizophoraceae,tpl, ,
Carapa dinklagei,Carapa dinklagei,,1,Accepted,Carapa dinklagei,Harms,Meliaceae,tpl, ,
Carapa grandiflora,Carapa grandiflora,,1,Accepted,Carapa grandiflora,Sprague,Meliaceae,tpl, ,
Carapa guianensis,Carapa guianensis,,1,Accepted,Carapa guianensis,Aubl.,Meliaceae,tpl;tropicos;usda, ,
Carapa megistocarpa,Carapa megistocarpa,,1,Accepted,Carapa megistocarpa,A.H.Gentry & Dodson,Meliaceae,tpl, ,
Carapa nicaraguensis,Carapa nicaraguensis,,1,Accepted,Carapa nicaraguensis,C.DC.,Meliaceae,tpl, ,
Carapa procera,Carapa procera,,1,Accepted,Carapa procera,DC.,Meliaceae,tpl;tropicos, ,
Carapa sppBanyong1,Carapa,,0.9,Accepted,Carapa,,Meliaceae,tpl;usda, ,
Carapa sppCDi1,Carapa,,0.9,Accepted,Carapa,,Meliaceae,tpl;usda, ,
Carapa sppCM1,Carapa,,0.9,Accepted,Carapa,,Meliaceae,tpl;usda, ,
Carapa sppFPnet1,Carapa,,0.9,Accepted,Carapa,,Meliaceae,tpl;usda, ,
Carapa sppGA1,Carapa,,0.9,Accepted,Carapa,,Meliaceae,tpl;usda, ,
Carapa sppNdakanni1,Carapa,,0.9,Accepted,Carapa,,Meliaceae,tpl;usda, ,
Carapa sppSR1,Carapa,,0.9,Accepted,Carapa,,Meliaceae,tpl;usda, ,
Carapa surinamensis,Carapa surinamensis,,1,Accepted,Carapa surinamensis,Miq.,Meliaceae,tpl, ,
Carapa zemagoana,Carapa,,0.5,Accepted,Carapa,,Meliaceae,tpl;usda, [Partial match] ,
Cardiopteridaceae sppNC1,Cardiopteridaceae,,0.9,Accepted,Cardiopteridaceae,,,tpl, ,
Cardwellia sublimis,Cardwellia sublimis,,1,Accepted,Cardwellia sublimis,F.Muell.,Proteaceae,tpl, ,
Careya arborea,Careya arborea,,1,Accepted,Careya arborea,Roxb.,Lecythidaceae,tpl, ,
Careya sphaerica,Careya sphaerica,,1,Synonym,Careya arborea,Roxb.,Lecythidaceae,tpl, ,
Carica cauliflora,Carica cauliflora,,1,Synonym,Vasconcellea cauliflora,(Jacq.) A.DC.,Caricaceae,tpl, ,
Carica crassipetala,Carica crassipetala,,1,Accepted,Carica crassipetala,V.M.Badillo,Caricaceae,tpl, ,
Carica microcarpa,Carica microcarpa,,1,Synonym,Vasconcellea microcarpa,(Jacq.) A.DC.,Caricaceae,tpl, ,
Carica papaya,Carica papaya,,1,Accepted,Carica papaya,L.,Caricaceae,tpl;tropicos;usda, ,
Carica quercifolia,Carica quercifolia,,1,Accepted,Carica quercifolia,(A.St.Hil.) Hieron.,Caricaceae,tpl, ,
Carica sppFPnet1,Carica,,0.9,Accepted,Carica,,Caricaceae,tpl;usda, ,
Caricaceae carica,Carica,,1,Accepted,Carica,,Caricaceae,tpl;usda, ,
Cariniana decandra,Cariniana decandra,,1,Synonym,Allantoma decandra,"(Ducke) S.A.Mori, Ya Y.Huang & Prance",Lecythidaceae,tpl, ,
Cariniana domestica,Cariniana domestica,,1,Accepted,Cariniana domestica,(Mart.) Miers,Lecythidaceae,tpl;tropicos, ,
Cariniana estrellensis,Cariniana estrellensis,,1,Accepted,Cariniana estrellensis,(Raddi) Kuntze,Lecythidaceae,tpl;tropicos, ,
Cariniana ianeirensis,Cariniana ianeirensis,,1,Accepted,Cariniana ianeirensis,R.Knuth,Lecythidaceae,tpl, ,
Cariniana legalis,Cariniana legalis,,1,Accepted,Cariniana legalis,(Mart.) Kuntze,Lecythidaceae,tpl;tropicos, ,
Cariniana micrantha,Cariniana micrantha,,1,Accepted,Cariniana micrantha,Ducke,Lecythidaceae,tpl;tropicos, ,
Cariniana multiflora,Cariniana multiflora,,1,Synonym,Allantoma pluriflora,"S.A.Mori, Ya Y.Huang & Prance",Lecythidaceae,tpl, ,
Cariniana parvifolia,Cariniana parvifolia,,1,Accepted,Cariniana parvifolia,"S.A.Mori, Prance & Menandro",Lecythidaceae,tpl, ,
Cariniana pyriformis,Cariniana pyriformis,,1,Accepted,Cariniana pyriformis,Miers,Lecythidaceae,tpl;tropicos, ,
Cariniana sppAraracua1,Cariniana,,0.9,Accepted,Cariniana,,Lecythidaceae,tpl, ,
Cariniana sppFPnet1,Cariniana,,0.9,Accepted,Cariniana,,Lecythidaceae,tpl, ,
Cariniana sppMiazi1,Cariniana,,0.9,Accepted,Cariniana,,Lecythidaceae,tpl, ,
Cariniana sppPE1,Cariniana,,0.9,Accepted,Cariniana,,Lecythidaceae,tpl, ,
Cariniana sppRAINFOR1,Cariniana,,0.9,Accepted,Cariniana,,Lecythidaceae,tpl, ,
Cariniana sppRionegro1,Cariniana,,0.9,Accepted,Cariniana,,Lecythidaceae,tpl, ,
Cariniana sppRiotavar1,Cariniana,,0.9,Accepted,Cariniana,,Lecythidaceae,tpl, ,
Cariodendron pseudoorinicensis,Caryodendron,,0.5,Accepted,Caryodendron,,Euphorbiaceae,tpl, [Partial match] ,
Carissa edulis,Carissa edulis,,1,Synonym,Carissa spinarum,L.,Apocynaceae,tpl, ,
Carmichaelia australis,Carmichaelia australis,,1,No opinion,,,,tpl, ,
Carnarvonia araliaefolia,Carnarvonia araliifolia,,0.97,Accepted,Carnarvonia araliifolia,F.Muell.,Proteaceae,tpl, ,
Caronia sppDavies1,Carronia,,0.84,Accepted,Carronia,,Menispermaceae,tpl, ,
Carpinus betulus,Carpinus betulus,,1,Accepted,Carpinus betulus,L.,Betulaceae,tpl;tropicos;usda, ,
Carpinus caroliniana,Carpinus caroliniana,,1,Accepted,Carpinus caroliniana,Walter,Betulaceae,tpl;tropicos;usda, ,
Carpinus cordata,Carpinus cordata,,1,Accepted,Carpinus cordata,Blume,Betulaceae,tpl;tropicos, ,
Carpinus laxiflora,Carpinus laxiflora,,1,Accepted,Carpinus laxiflora,(Siebold & Zucc.) Blume,Betulaceae,tpl, ,
Carpinus orientalis,Carpinus orientalis,,1,Accepted,Carpinus orientalis,Mill.,Betulaceae,tpl;tropicos, ,
Carpinus sppBenito1,Carpinus,,0.9,Accepted,Carpinus,,Betulaceae,tpl;usda, ,
Carpinus sppFR1,Carpinus,,0.9,Accepted,Carpinus,,Betulaceae,tpl;usda, ,
Carpinus sppLasjoyas1,Carpinus,,0.9,Accepted,Carpinus,,Betulaceae,tpl;usda, ,
Carpinus tropicalis,Carpinus tropicalis,,1,Accepted,Carpinus tropicalis,(Donn.Sm.) Lundell,Betulaceae,tpl, ,
Carpinus tschonoskii,Carpinus tschonoskii,,1,Accepted,Carpinus tschonoskii,Maxim.,Betulaceae,tpl;tropicos, ,
Carpinus turczaninowii,Carpinus turczaninowii,,1,Accepted,Carpinus turczaninowii,Hance,Betulaceae,tpl;tropicos, ,
Carpinus viminea,Carpinus viminea,,1,Accepted,Carpinus viminea,Wall. ex Lindl.,Betulaceae,tpl, ,
Carpodetus serratus,Carpodetus serratus,,1,Accepted,Carpodetus serratus,J.R.Forst. & G.Forst.,Rousseaceae,tpl, ,
Carpolobia alba,Carpolobia alba,,1,Accepted,Carpolobia alba,G.Don,Polygalaceae,tpl, ,
Carpolobia lutea,Carpolobia lutea,,1,Accepted,Carpolobia lutea,G.Don,Polygalaceae,tpl, ,
Carpotroche brasiliensis,Carpotroche brasiliensis,,1,Accepted,Carpotroche brasiliensis,(Raddi) A.Gray,Achariaceae,tpl, ,
Carpotroche crispidentata,Carpotroche crispidentata,,1,Accepted,Carpotroche crispidentata,Ducke,Achariaceae,tpl;tropicos, ,
Carpotroche longifolia,Carpotroche longifolia,,1,Accepted,Carpotroche longifolia,(Poepp.) Benth.,Achariaceae,tpl;tropicos, ,
Carpotroche platyptera,Carpotroche platyptera,,1,Accepted,Carpotroche platyptera,Pittier,Achariaceae,tpl;tropicos, ,
Carpotroche ramosii,Carpotroche ramosii,,1,Accepted,Carpotroche ramosii,(Cuatrec.) Cuatrec.,Achariaceae,tpl;tropicos, ,
Carpotroche sppRanchoqu1,Carpotroche,,0.9,Accepted,Carpotroche,,Achariaceae,tpl, ,
Carpotroche sppRiotavar1,Carpotroche,,0.9,Accepted,Carpotroche,,Achariaceae,tpl, ,
Carya alba,Carya alba,,1,Accepted,Carya alba,(L.) Nutt. ex Elliott,Juglandaceae,tpl, ,
Carya aquatica,Carya aquatica,,1,Accepted,Carya aquatica,(F.Michx.) Nutt. ex Elliott,Juglandaceae,tpl, ,
Carya carolinae-septentrionalis,Carya carolinae-septentrionalis,,1,Synonym,Carya ovata var. australis,(Ashe) Little,Juglandaceae,tpl, ,
Carya cordiformis,Carya cordiformis,,1,Accepted,Carya cordiformis,(Wangenh.) K.Koch,Juglandaceae,tpl, ,
Carya floridana,Carya floridana,,1,Accepted,Carya floridana,Sarg.,Juglandaceae,tpl;tropicos;usda, ,
Carya glabra,Carya glabra,,1,Accepted,Carya glabra,(Mill.) Sweet,Juglandaceae,tpl;tropicos;usda, ,
Carya illinoinensis,Carya illinoinensis,,1,Accepted,Carya illinoinensis,(Wangenh.) K.Koch,Juglandaceae,tpl, ,
Carya laciniosa,Carya laciniosa,,1,Accepted,Carya laciniosa,(F.Michx.) G.Don,Juglandaceae,tpl, ,
Carya myristiciformis,Carya myristiciformis,,1,Accepted,Carya myristiciformis,(F.Michx.) Nutt. ex Elliott,Juglandaceae,tpl, ,
Carya ovalis,Carya ovalis,,1,Synonym,Carya glabra var. odorata,(Marshall) Little,Juglandaceae,tpl, ,
Carya ovata,Carya ovata,,1,Accepted,Carya ovata,(Mill.) K.Koch,Juglandaceae,tpl, ,
Carya pallida,Carya pallida,,1,Accepted,Carya pallida,(Ashe) Engelm. & Graebn.,Juglandaceae,tpl, ,
Carya sppCary1,Carya,,0.9,Accepted,Carya,,Juglandaceae,tpl;usda, ,
Carya sppUS1,Carya,,0.9,Accepted,Carya,,Juglandaceae,tpl;usda, ,
Carya texana,Carya texana,,1,Accepted,Carya texana,Buckley,Juglandaceae,tpl;tropicos;usda, ,
Carya tomentosa,Carya tomentosa,,1,Synonym,Carya alba,(L.) Nutt. ex Elliott,Juglandaceae,tpl, ,
Caryocar amygdaliferum,Caryocar amygdaliferum,,1,Accepted,Caryocar amygdaliferum,Mutis ex Cav.,Caryocaraceae,tpl, ,
Caryocar amygdaliforme,Caryocar amygdaliforme,,1,Accepted,Caryocar amygdaliforme,G.Don,Caryocaraceae,tpl, ,
Caryocar brasiliensis,Caryocar brasiliense,,0.97,Accepted,Caryocar brasiliense,A.St.-Hil.,Caryocaraceae,tpl, ,
Caryocar costaricense,No suitable matches found.,,0,,,,,, ,
Caryocar edule,Caryocar edule,,1,Accepted,Caryocar edule,Casar.,Caryocaraceae,tpl;tropicos, ,
Caryocar glabrum,Caryocar glabrum,,1,Accepted,Caryocar glabrum,(Aubl.) Pers.,Caryocaraceae,tpl;tropicos, ,
Caryocar harlingii,Caryocar harlingii,,1,Accepted,Caryocar harlingii,Prance & Encarn.,Caryocaraceae,tpl;tropicos, ,
Caryocar microcarpum,No suitable matches found.,,0,,,,,, ,
Caryocar nuciferum,Caryocar nuciferum,,1,Accepted,Caryocar nuciferum,L.,Caryocaraceae,tpl;tropicos;usda, ,
Caryocar pallidum,Caryocar pallidum,,1,Accepted,Caryocar pallidum,A.C.Sm.,Caryocaraceae,tpl, ,
Caryocar sppBOi1,Caryocar,,0.9,Accepted,Caryocar,,Caryocaraceae,tpl;usda, ,
Caryocar sppBelem1,Caryocar,,0.9,Accepted,Caryocar,,Caryocaraceae,tpl;usda, ,
Caryocar sppFPnet1,No suitable matches found.,,0,,,,,, ,
Caryocar sppIncahuar1,Caryocar,,0.9,Accepted,Caryocar,,Caryocaraceae,tpl;usda, ,
Caryocar sppJenarohe1,Caryocar,,0.9,Accepted,Caryocar,,Caryocaraceae,tpl;usda, ,
Caryocar sppMariquit1,Caryocar,,0.9,Accepted,Caryocar,,Caryocaraceae,tpl;usda, ,
Caryocar sppRanchoqu1,Caryocar,,0.9,Accepted,Caryocar,,Caryocaraceae,tpl;usda, ,
Caryocar villosum,Caryocar villosum,,1,Accepted,Caryocar villosum,(Aubl.) Pers.,Caryocaraceae,tpl;tropicos, ,
Caryodaphnopsis fosteri,Caryodaphnopsis fosteri,,1,Accepted,Caryodaphnopsis fosteri,van der Werff,Lauraceae,tpl;tropicos, ,
Caryodaphnopsis inaequalis,Caryodaphnopsis inaequalis,,1,Accepted,Caryodaphnopsis inaequalis,(A.C.Sm.) van der Werff & H.G.Richt.,Lauraceae,tpl, ,
Caryodaphnopsis sppGentry1,Caryodaphnopsis,,0.9,Accepted,Caryodaphnopsis,,Lauraceae,tpl, ,
Caryodaphnopsis sppIndiana1,Caryodaphnopsis,,0.9,Accepted,Caryodaphnopsis,,Lauraceae,tpl, ,
Caryodaphnopsis sppTEAM1,Caryodaphnopsis,,0.9,Accepted,Caryodaphnopsis,,Lauraceae,tpl, ,
Caryodaphnopsis tomentosa,Caryodaphnopsis tomentosa,,1,Accepted,Caryodaphnopsis tomentosa,van der Werff,Lauraceae,tpl;tropicos, ,
Caryodendron amazonicum,Caryodendron amazonicum,,1,Accepted,Caryodendron amazonicum,Ducke,Euphorbiaceae,tpl;tropicos, ,
Caryodendron orinocense,Caryodendron orinocense,,1,Accepted,Caryodendron orinocense,H.Karst.,Euphorbiaceae,tpl, ,
