"","binomial"
"1002","Anacardium spruceanum"
"1003","Anacardium spruceanum"
"1004","Anacardium tenuifolium"
"1005","Anadenanthera colubrina"
"1006","Anadenanthera colubrina"
"1007","Anadenanthera colubrina"
"1008","Anadenanthera colubrina"
"1009","Anadenanthera colubrina"
"1010","Anadenanthera colubrina"
"1011","Anadenanthera colubrina"
"1012","Anadenanthera peregrina"
"1013","Anadenanthera peregrina"
"1014","Anadenanthera peregrina"
"1015","Anaxagorea crassipetala"
"1016","Anaxagorea dolichocarpa"
"1017","Andira anthelmia"
"1018","Andira anthelmia"
"1019","Andira coriacea"
"1020","Andira coriacea"
"1021","Andira coriacea"
"1022","Andira coriacea"
"1023","Andira coriacea"
"1024","Andira fraxinifolia"
"1025","Andira indet"
"1026","Andira inermis"
"1027","Andira inermis"
"1028","Andira inermis"
"1029","Andira inermis"
"1030","Andira inermis"
"1031","Andira inermis"
"1032","Andira inermis"
"1033","Andira inermis"
"1034","Andira micrantha"
"1035","Andira parviflora"
"1036","Andira parviflora"
"1037","Andira parviflora"
"1038","Andira parviflora"
"1039","Andira surinamensis"
"1040","Andira surinamensis"
"1041","Andira surinamensis"
"1042","Andira surinamensis"
"1043","Andira unifoliolata"
"1044","Androstachys johnsonii"
"1045","Androstachys johnsonii"
"1046","Androstachys johnsonii"
"1047","Angophora bakeri"
"1048","Angophora costata"
"1049","Angophora costata"
"1050","Angophora costata"
"1051","Angophora floribunda"
"1052","Angophora floribunda"
"1053","Angophora floribunda"
"1054","Angophora subvelutina"
"1055","Angophora woodsiana"
"1056","Angophora woodsiana"
"1057","Aniba affinis"
"1058","Aniba amazonica"
"1059","Aniba burchellii"
"1060","Aniba canelilla"
"1061","Aniba canelilla"
"1062","Aniba canelilla"
"1063","Aniba canelilla"
"1064","Aniba canelilla"
"1065","Aniba canelilla"
"1066","Aniba canelilla"
"1067","Aniba cylindriflora"
"1068","Aniba cylindriflora"
"1069","Aniba excelsa"
"1070","Aniba firmula"
"1071","Aniba guianensis"
"1072","Aniba hostmanniana"
"1073","Aniba hostmanniana"
"1074","Aniba hostmanniana"
"1075","Aniba hypoglauca"
"1076","Aniba indet"
"1077","Aniba indet"
"1078","Aniba panurensis"
"1079","Aniba panurensis"
"1080","Aniba panurensis"
"1081","Aniba parviflora"
"1082","Aniba perutilis"
"1083","Aniba puchury-minor"
"1084","Aniba puchury-minor"
"1085","Aniba puchury-minor"
"1086","Aniba riparia"
"1087","Aniba riparia"
"1088","Aniba rosaeodora"
"1089","Aniba rosaeodora"
"1090","Aniba rosaeodora"
"1091","Aniba rosaeodora"
"1092","Aniba rosaeodora"
"1093","Aniba rosaeodora"
"1094","Aniba rosaeodora"
"1095","Aniba terminalis"
"1096","Aniba williamsii"
"1097","Aniba williamsii"
"1098","Anisophyllea apetala"
"1099","Anisophyllea apetala"
"1100","Anisophyllea beccariana"
"1101","Anisophyllea disticha"
"1102","Anisophyllea grandis"
"1103","Anisophyllea laurina"
"1104","Anisophyllea laurina"
"1105","Anisophyllea manausensis"
"1106","Anisophyllea obtusifolia"
"1107","Anisoptera aurea"
"1108","Anisoptera aurea"
"1109","Anisoptera costata"
"1110","Anisoptera costata"
"1111","Anisoptera costata"
"1112","Anisoptera curtisii"
"1113","Anisoptera curtisii"
"1114","Anisoptera grossivenia"
"1115","Anisoptera grossivenia"
"1116","Anisoptera laevis"
"1117","Anisoptera laevis"
"1118","Anisoptera laevis"
"1119","Anisoptera marginata"
"1120","Anisoptera marginata"
"1121","Anisoptera marginata"
"1122","Anisoptera megistocarpa"
"1123","Anisoptera megistocarpa"
"1124","Anisoptera oblonga"
"1125","Anisoptera polyandra"
"1126","Anisoptera scaphula"
"1127","Anisoptera thurifera"
"1128","Anneslea crassipes"
"1129","Anneslea fragrans"
"1130","Anneslea fragrans"
"1131","Anneslea fragrans"
"1132","Annickia chlorantha"
"1133","Annickia chlorantha"
"1134","Annickia chlorantha"
"1135","Annickia chlorantha"
"1136","Annickia chlorantha"
"1137","Annickia chlorantha"
"1138","Annickia chlorantha"
"1139","Annickia polycarpa"
"1140","Annickia polycarpa"
"1141","Annona crassiflora"
"1142","Annona foetida"
"1143","Annona fraxinifolium"
"1144","Annona glabra"
"1145","Annona hypoglauca"
"1146","Annona hypoglauca"
"1147","Annona muricata"
"1148","Annona muricata"
"1149","Annona reticulata"
"1150","Annona spraguei"
"1151","Annona squamosa"
"1152","Annona squamosa"
"1153","Annona squamosa"
"1154","Anodopetalum biglandulosum"
"1155","Anogeissus acuminata"
"1156","Anogeissus latifolia"
"1157","Anogeissus latifolia"
"1158","Anogeissus leiocarpa"
"1159","Anogeissus pendula"
"1160","Anogeissus phillyreaefolia"
"1161","Anogeissus sericea"
"1162","Anomospermum grandifolium"
"1163","Anonidium mannii"
"1164","Anonidium mannii"
"1165","Anopyxis klaineana"
"1166","Anopyxis klaineana"
"1167","Anopyxis klaineana"
"1168","Anopyxis klaineana"
"1169","Anopyxis klaineana"
"1170","Anopyxis klaineana"
"1171","Anopyxis klaineana"
"1172","Anopyxis klaineana"
"1173","Anopyxis klaineana"
"1174","Anopyxis klaineana"
"1175","Anopyxis klaineana"
"1176","Anthocarapa nitidula"
"1177","Anthocleista grandiflora"
"1178","Anthocleista grandiflora"
"1179","Anthocleista indet"
"1180","Anthocleista nobilis"
"1181","Anthocleista nobilis"
"1182","Anthocleista nobilis"
"1183","Anthodiscus amazonicus"
"1184","Anthodiscus amazonicus"
"1185","Anthodiscus gutierrezii"
"1186","Anthodiscus peruanus"
"1187","Anthodiscus pilosus"
"1188","Anthonotha fragrans"
"1189","Anthonotha fragrans"
"1190","Anthonotha macrophylla"
"1191","Anthonotha macrophylla"
"1192","Anthonotha macrophylla"
"1193","Anthostema aubryanum"
"1194","Anthostema madagascariense"
"1195","Anthostema madagascariense"
"1196","Antiaris indet"
"1197","Antiaris toxicaria"
"1198","Antiaris toxicaria"
"1199","Antiaris toxicaria"
"1200","Antiaris toxicaria"
"1201","Antiaris toxicaria"
"1202","Antiaris toxicaria"
"1203","Antiaris toxicaria"
"1204","Antiaris toxicaria"
"1205","Antiaris toxicaria"
"1206","Antiaris toxicaria"
"1207","Antiaris toxicaria"
"1208","Antiaris toxicaria"
"1209","Antiaris toxicaria"
"1210","Antiaris toxicaria"
"1211","Antiaris toxicaria"
"1212","Antiaris toxicaria"
"1213","Antiaris toxicaria"
"1214","Antiaris toxicaria"
"1215","Antiaris toxicaria"
"1216","Antidesma bunius"
"1217","Antidesma bunius"
"1218","Antidesma bunius"
"1219","Antidesma celebicum"
"1220","Antidesma coriaceum"
"1221","Antidesma cuspidatum"
"1222","Antidesma erostre"
"1223","Antidesma ghaesembilla"
"1224","Antidesma ghaesembilla"
"1225","Antidesma montanum"
"1226","Antidesma pleuricum"
"1227","Antidesma subcordatum"
"1228","Antidesma tetrandum"
"1229","Antonia ovata"
"1230","Antonia ovata"
"1231","Antonia ovata"
"1232","Antrocaryon klaineanum"
"1233","Antrocaryon klaineanum"
"1234","Antrocaryon klaineanum"
"1235","Antrocaryon klaineanum"
"1236","Antrocaryon klaineanum"
"1237","Antrocaryon micraster"
"1238","Antrocaryon micraster"
"1239","Antrocaryon micraster"
"1240","Antrocaryon micraster"
"1241","Antrocaryon micraster"
"1242","Antrocaryon micraster"
"1243","Antrocaryon nannanii"
"1244","Antrocaryon nannanii"
"1245","Aoranthe cladantha"
"1246","Aoranthe cladantha"
"1247","Aparisthmium cordatum"
"1248","Apeiba albiflora"
"1249","Apeiba albiflora"
"1250","Apeiba albiflora"
"1251","Apeiba albiflora"
"1252","Apeiba albiflora"
"1253","Apeiba aspera"
"1254","Apeiba aspera"
"1255","Apeiba aspera"
"1256","Apeiba aspera"
"1257","Apeiba aspera"
"1258","Apeiba aspera"
"1259","Apeiba aspera"
"1260","Apeiba aspera"
"1261","Apeiba aspera"
"1262","Apeiba aspera"
"1263","Apeiba aspera"
"1264","Apeiba aspera"
"1265","Apeiba glabra"
"1266","Apeiba indet"
"1267","Apeiba intermedia"
"1268","Apeiba tibourbou"
"1269","Aphanamixis cumingiana"
"1270","Aphanamixis perrottetiana"
"1271","Aphanamixis polystachya"
"1272","Aphanamixis polystachya"
"1273","Aphanamixis polystachya"
"1274","Aphanamixis polystachya"
"1275","Aphanamixis polystachya"
"1276","Aphanamixis polystachya"
"1277","Aphanamixis polystachya"
"1278","Aphanamixis polystachya"
"1279","Aphanamixis polystachya"
"1280","Aphanamixis polystachya"
"1281","Aphananthe aspera"
"1282","Aphananthe cuspidata"
"1283","Aphananthe philippinensis"
"1284","Aphananthe philippinensis"
"1285","Aphananthe philippinensis"
"1286","Aphanocalyx heitzii"
"1287","Aphanocalyx heitzii"
"1288","Aphanocalyx heitzii"
"1289","Aphanocalyx heitzii"
"1290","Aphanocalyx heitzii"
"1291","Aphanocalyx heitzii"
"1292","Aphanocalyx heitzii"
"1293","Aphanocalyx heitzii"
"1294","Aphanocalyx heitzii"
"1295","Aphanocalyx heitzii"
"1296","Aphanocalyx heitzii"
"1297","Aphanocalyx heitzii"
"1298","Aphanocalyx heitzii"
"1299","Aphanocalyx heitzii"
"1300","Aphanocalyx heitzii"
"1301","Aphanocalyx heitzii"
"1302","Aphloia theiformis"
"1303","Aphloia theiformis"
"1304","Apodocephala pauciflora"
"1305","Apodytes brachystylis"
"1306","Apodytes dimidiata"
"1307","Apodytes dimidiata"
"1308","Apollonias velutina"
"1309","Apoplanesia cryptopetala"
"1310","Apoplanesia paniculata"
"1311","Aporosa planchoniana"
"1312","Aporusa arborea"
"1313","Aporusa aurea"
"1314","Aporusa dioca"
"1315","Aporusa elmeri"
"1316","Aporusa falcifera"
"1317","Aporusa lagenocarpa"
"1318","Aporusa lucida"
"1319","Aporusa lunatum"
"1320","Aporusa lunatum"
"1321","Aporusa maingayi"
"1322","Aporusa microcalyx"
"1323","Aporusa microsphaera"
"1324","Aporusa microstachya"
"1325","Aporusa prainiana"
"1326","Aporusa prainiana"
"1327","Aporusa sphaeritophora"
"1328","Aporusa stellifera"
"1329","Aporusa symplocoides"
"1330","Aporusa symplocoides"
"1331","Aptandra tubicina"
"1332","Aptandra tubicina"
"1333","Apuleia ferrea"
"1334","Apuleia leiocarpa"
"1335","Apuleia leiocarpa"
"1336","Apuleia leiocarpa"
"1337","Apuleia leiocarpa"
"1338","Apuleia leiocarpa"
"1339","Apuleia leiocarpa"
"1340","Apuleia leiocarpa"
"1341","Apuleia leiocarpa"
"1342","Apuleia molaris"
"1343","Aquilaria agallocha"
"1344","Aquilaria malaccensis"
"1345","Aquilaria malaccensis"
"1346","Aquilaria sinensis"
"1347","Aquilaria sinensis"
"1348","Aquilaria sinensis"
"1349","Aquilaria sinensis"
"1350","Arachnothryx buddleioides"
"1351","Arapatiella psilophylla"
"1352","Araucaria angustifolia"
"1353","Araucaria angustifolia"
"1354","Araucaria angustifolia"
"1355","Araucaria araucana"
"1356","Araucaria araucana"
"1357","Araucaria bidwillii"
"1358","Araucaria bidwillii"
"1359","Araucaria bidwillii"
"1360","Araucaria bidwillii"
"1361","Araucaria brasiliana"
"1362","Araucaria brasiliana"
"1363","Araucaria cunninghamii"
"1364","Araucaria cunninghamii"
"1365","Araucaria cunninghamii"
"1366","Araucaria cunninghamii"
"1367","Araucaria cunninghamii"
"1368","Araucaria hunsteinii"
"1369","Araucaria indet"
"1370","Arbutus menziesii"
"1371","Arbutus pavarii"
"1372","Arbutus unedo"
"1373","Archboldiodendron calosericeum"
"1374","Archeria traversii"
"1375","Archidendron bubalinum"
"1376","Archidendron clypearia"
"1377","Archidendron clypearia"
"1378","Archidendron clypearia"
"1379","Archidendron ellipticum"
"1380","Archidendron grandiflorum"
"1381","Archidendron grandiflorum"
"1382","Archidendron grandiflorum"
"1383","Archidendron havilandii"
"1384","Archidendron hendersonii"
"1385","Archidendron jiringa"
"1386","Archidendron vaillantii"
"1387","Archidendropsis basaltica"
"1388","Archidendropsis basaltica"
"1389","Archidendropsis basaltica"
"1390","Archidendropsis thozetiana"
"1391","Archidendropsis thozetiana"
"1392","Archidendropsis xanthoxylon"
"1393","Archidendropsis xanthoxylon"
"1394","Archontophoenix alexandrae"
"1395","Archontophoenix cunninghamiana"
"1396","Archytaea vahlii"
"1397","Arctostaphylos tomentosa"
"1398","Ardisia barnesii"
"1399","Ardisia caudiferoides"
"1400","Ardisia densilepidotula"
"1401","Ardisia densilepidotula"
"1402","Ardisia densilepidotula"
"1403","Ardisia densilepidotula"
"1404","Ardisia guianensis"
"1405","Ardisia lanceolata"
"1406","Ardisia macrophylla"
"1407","Ardisia solanacea"
"1408","Argusia argentea"
"1409","Aristotelia serrata"
"1410","Arthrophyllum diversifolium"
"1411","Arthrophyllum diversifolium"
"1412","Arthrophyllum lancifolium"
"1413","Arthrophyllum ovatum"
"1414","Artocarpus altilis"
"1415","Artocarpus altilis"
"1416","Artocarpus altilis"
"1417","Artocarpus altilis"
"1418","Artocarpus altilis"
"1419","Artocarpus altilis"
"1420","Artocarpus altissimus"
"1421","Artocarpus anisophyllus"
"1422","Artocarpus anisophyllus"
"1423","Artocarpus bracteatus"
"1424","Artocarpus chaplasha"
"1425","Artocarpus chaplasha"
"1426","Artocarpus dadak"
"1427","Artocarpus dadak"
"1428","Artocarpus elasticus"
"1429","Artocarpus elasticus"
"1430","Artocarpus elasticus"
"1431","Artocarpus fretissi"
"1432","Artocarpus glaucus"
"1433","Artocarpus gomezianus"
"1434","Artocarpus gomezianus"
"1435","Artocarpus heterophyllus"
"1436","Artocarpus heterophyllus"
"1437","Artocarpus heterophyllus"
"1438","Artocarpus heterophyllus"
"1439","Artocarpus heterophyllus"
"1440","Artocarpus heterophyllus"
"1441","Artocarpus hirsutus"
"1442","Artocarpus hirsutus"
"1443","Artocarpus incisus"
"1444","Artocarpus indet"
"1445","Artocarpus integer"
"1446","Artocarpus integra"
"1447","Artocarpus integra"
"1448","Artocarpus kemando"
"1449","Artocarpus kemando"
"1450","Artocarpus kemando"
"1451","Artocarpus kemando"
"1452","Artocarpus lakoocha"
"1453","Artocarpus lanceaefolia"
"1454","Artocarpus lanceaefolia"
"1455","Artocarpus lowii"
"1456","Artocarpus lowii"
"1457","Artocarpus maingayi"
"1458","Artocarpus nitidus"
"1459","Artocarpus odoratissimus"
"1460","Artocarpus ovatus"
"1461","Artocarpus peduncularis"
"1462","Artocarpus reticulatus"
"1463","Artocarpus rigidus"
"1464","Artocarpus rigidus"
"1465","Artocarpus rigidus"
"1466","Artocarpus sampor"
"1467","Artocarpus scortechinii"
"1468","Artocarpus scortechinii"
"1469","Artocarpus styracifolius"
"1470","Artocarpus styracifolius"
"1471","Artocarpus styracifolius"
"1472","Artocarpus tamaran"
"1473","Artocarpus teysmannii"
"1474","Artocarpus tonkinensis"
"1475","Artocarpus tonkinensis"
"1476","Artocarpus tonkinensis"
"1477","Arytera divaricata"
"1478","Arytera divaricata"
"1479","Arytera littoralis"
"1480","Aspidosperma album"
"1481","Aspidosperma album"
"1482","Aspidosperma album"
"1483","Aspidosperma album"
"1484","Aspidosperma album"
"1485","Aspidosperma album"
"1486","Aspidosperma araracanga"
"1487","Aspidosperma australe"
"1488","Aspidosperma australe"
"1489","Aspidosperma australe"
"1490","Aspidosperma australe"
"1491","Aspidosperma australe"
"1492","Aspidosperma capitatum"
"1493","Aspidosperma curranii"
"1494","Aspidosperma cuspa"
"1495","Aspidosperma cylindrocarpon"
"1496","Aspidosperma cylindrocarpon"
"1497","Aspidosperma cylindrocarpon"
"1498","Aspidosperma decussatum"
"1499","Aspidosperma desmanthum"
"1500","Aspidosperma desmanthum"
"1501","Aspidosperma discolor"
"1502","Aspidosperma excelsum"
"1503","Aspidosperma indet"
"1504","Aspidosperma indet"
"1505","Aspidosperma macrocarpon"
"1506","Aspidosperma macrocarpon"
"1507","Aspidosperma macrocarpon"
"1508","Aspidosperma macrocarpon"
"1509","Aspidosperma marcgravianum"
"1510","Aspidosperma marcgravianum"
"1511","Aspidosperma marcgravianum"
"1512","Aspidosperma marcgravianum"
"1513","Aspidosperma megalocarpon"
"1514","Aspidosperma megalocarpon"
"1515","Aspidosperma megalocarpon"
"1516","Aspidosperma megalocarpon"
"1517","Aspidosperma megalocarpon"
"1518","Aspidosperma megaphyllum"
"1519","Aspidosperma nitidum"
"1520","Aspidosperma nitidum"
"1521","Aspidosperma oblongum"
"1522","Aspidosperma oblongum"
"1523","Aspidosperma obscurinervium"
"1524","Aspidosperma parvifolium"
"1525","Aspidosperma parvifolium"
"1526","Aspidosperma parvifolium"
"1527","Aspidosperma peroba"
"1528","Aspidosperma polyneuron"
"1529","Aspidosperma polyneuron"
"1530","Aspidosperma polyneuron"
"1531","Aspidosperma polyneuron"
"1532","Aspidosperma polyneuron"
"1533","Aspidosperma polyneuron"
"1534","Aspidosperma polyneuron"
"1535","Aspidosperma pyrifolium"
"1536","Aspidosperma quebracho-blanco"
"1537","Aspidosperma quebracho-blanco"
"1538","Aspidosperma quebracho-blanco"
"1539","Aspidosperma quebracho-blanco"
"1540","Aspidosperma ramiflorum"
"1541","Aspidosperma rigidum"
"1542","Aspidosperma sandwithianum"
"1543","Aspidosperma sessiliflorum"
"1544","Aspidosperma sessiliflorum"
"1545","Aspidosperma sessiliflorum"
"1546","Aspidosperma sessiliflorum"
"1547","Aspidosperma spruceanum"
"1548","Aspidosperma spruceanum"
"1549","Aspidosperma spruceanum"
"1550","Aspidosperma subincanum"
"1551","Aspidosperma tomentosum"
"1552","Aspidosperma verruculosum"
"1553","Asteranthos brasiliensis"
"1554","Asteropeia indet"
"1555","Asteropeia rhopaloides"
"1556","Asteropeia rhopaloides"
"1557","Asteropeia rhopaloides"
"1558","Astrocaryum murumuru"
"1559","Astrocaryum murumuru"
"1560","Astronia atro-viridis"
"1561","Astronia gracilis"
"1562","Astronia macrophylla"
"1563","Astronia spectabilis"
"1564","Astronium balansae"
"1565","Astronium balansae"
"1566","Astronium balansae"
"1567","Astronium concinnum"
"1568","Astronium fraxinifolium"
"1569","Astronium gracile"
"1570","Astronium graveolens"
"1571","Astronium graveolens"
"1572","Astronium graveolens"
"1573","Astronium graveolens"
"1574","Astronium graveolens"
"1575","Astronium graveolens"
"1576","Astronium graveolens"
"1577","Astronium graveolens"
"1578","Astronium graveolens"
"1579","Astronium graveolens"
"1580","Astronium graveolens"
"1581","Astronium graveolens"
"1582","Astronium graveolens"
"1583","Astronium lecointei"
"1584","Astronium lecointei"
"1585","Astronium lecointei"
"1586","Astronium lecointei"
"1587","Astronium lecointei"
"1588","Astronium lecointei"
"1589","Astronium lecointei"
"1590","Astronium lecointei"
"1591","Astronium lecointei"
"1592","Astronium ulei"
"1593","Astronium ulei"
"1594","Astronium urundeuva"
"1595","Astronium urundeuva"
"1596","Astronium urundeuva"
"1597","Astronium urundeuva"
"1598","Astronium urundeuva"
"1599","Astronium urundeuva"
"1600","Astrotrichilia indet"
"1601","Astrotrichilia indet"
"1602","Atalaya australiana"
"1603","Atalaya salicifolia"
"1604","Atalaya salicifolia"
"1605","Atalaya salicifolia"
"1606","Atherosperma moschatum"
"1607","Atherosperma moschatum"
"1608","Athrotaxis selaginoides"
"1609","Athrotaxis selaginoides"
"1610","Atractocarpus fitzalanii"
"1611","Atractocarpus merikin"
"1612","Attalea butyracea"
"1613","Atuna racemosa"
"1614","Atuna racemosa"
"1615","Aucoumea klaineana"
"1616","Aucoumea klaineana"
"1617","Aucoumea klaineana"
"1618","Aucoumea klaineana"
"1619","Aucoumea klaineana"
"1620","Aucoumea klaineana"
"1621","Aucoumea klaineana"
"1622","Aucoumea klaineana"
