"","ID_AE","Latitude","Longitude","Family","Genus","Species","X","Unit_X","Min_X","Max_X","Output","Output_TR","Unit_Y","Equation","RMSE","SEE","Corrected_for_bias","Substitute_equation","Sample_size","Veg_Component","Population","Location","Country","Ecoregion_WWF","Reference"
"4059",47292,36.2155,-78.9153,"Platanaceae","Platanus","occidentalis","DBH^2","in2",4,88,"Biomass",NA,"lb","0+0*X+1.57573*(X^(1.29005))",NA,NA,TRUE,"Biomass=0+0*(DBH^2)+1.57573*((DBH^2)^(1.29005))",14,"Whole tree (above stump)","Individual","Piedmont plot 21","United States","Temperate broadleaf and mixed forests","Clark, A.I., Phillips,D.,  Frederick, D., 1986. Weight, volume, and physical properties of major hardwood species in the Piedmont,Res. Pap. SE- 255, Asheville, NC, US, Department of Agriculture, Forest Service, Southeastern Forest Experiment Station"
"4060",47292,36.5119,-78.6054,"Platanaceae","Platanus","occidentalis","DBH^2","in2",4,88,"Biomass",NA,"lb","0+0*X+1.57573*(X^(1.29005))",NA,NA,TRUE,"Biomass=0+0*(DBH^2)+1.57573*((DBH^2)^(1.29005))",14,"Whole tree (above stump)","Individual","Piedmont plot 20","United States","Temperate broadleaf and mixed forests","Clark, A.I., Phillips,D.,  Frederick, D., 1986. Weight, volume, and physical properties of major hardwood species in the Piedmont,Res. Pap. SE- 255, Asheville, NC, US, Department of Agriculture, Forest Service, Southeastern Forest Experiment Station"
"4061",47292,33.7952,-84.4316,"Platanaceae","Platanus","occidentalis","DBH^2","in2",4,88,"Biomass",NA,"lb","0+0*X+1.57573*(X^(1.29005))",NA,NA,TRUE,"Biomass=0+0*(DBH^2)+1.57573*((DBH^2)^(1.29005))",14,"Whole tree (above stump)","Individual","Piedmont plot 2","United States","Temperate broadleaf and mixed forests","Clark, A.I., Phillips,D.,  Frederick, D., 1986. Weight, volume, and physical properties of major hardwood species in the Piedmont,Res. Pap. SE- 255, Asheville, NC, US, Department of Agriculture, Forest Service, Southeastern Forest Experiment Station"
"4062",47292,33.3415,-83.3278,"Platanaceae","Platanus","occidentalis","DBH^2","in2",4,88,"Biomass",NA,"lb","0+0*X+1.57573*(X^(1.29005))",NA,NA,TRUE,"Biomass=0+0*(DBH^2)+1.57573*((DBH^2)^(1.29005))",14,"Whole tree (above stump)","Individual","Piedmont plot 12","United States","Temperate broadleaf and mixed forests","Clark, A.I., Phillips,D.,  Frederick, D., 1986. Weight, volume, and physical properties of major hardwood species in the Piedmont,Res. Pap. SE- 255, Asheville, NC, US, Department of Agriculture, Forest Service, Southeastern Forest Experiment Station"
"4063",47292,32.8901,-83.0314,"Platanaceae","Platanus","occidentalis","DBH^2","in2",4,88,"Biomass",NA,"lb","0+0*X+1.57573*(X^(1.29005))",NA,NA,TRUE,"Biomass=0+0*(DBH^2)+1.57573*((DBH^2)^(1.29005))",14,"Whole tree (above stump)","Individual","Piedmont plot 9","United States","Temperate broadleaf and mixed forests","Clark, A.I., Phillips,D.,  Frederick, D., 1986. Weight, volume, and physical properties of major hardwood species in the Piedmont,Res. Pap. SE- 255, Asheville, NC, US, Department of Agriculture, Forest Service, Southeastern Forest Experiment Station"
"4064",47292,34.0847,-85.3184,"Platanaceae","Platanus","occidentalis","DBH^2","in2",4,88,"Biomass",NA,"lb","0+0*X+1.57573*(X^(1.29005))",NA,NA,TRUE,"Biomass=0+0*(DBH^2)+1.57573*((DBH^2)^(1.29005))",14,"Whole tree (above stump)","Individual","Piedmont plot 1","United States","Temperate broadleaf and mixed forests","Clark, A.I., Phillips,D.,  Frederick, D., 1986. Weight, volume, and physical properties of major hardwood species in the Piedmont,Res. Pap. SE- 255, Asheville, NC, US, Department of Agriculture, Forest Service, Southeastern Forest Experiment Station"
"4065",47292,36.815,-78.9759,"Platanaceae","Platanus","occidentalis","DBH^2","in2",4,88,"Biomass",NA,"lb","0+0*X+1.57573*(X^(1.29005))",NA,NA,TRUE,"Biomass=0+0*(DBH^2)+1.57573*((DBH^2)^(1.29005))",14,"Whole tree (above stump)","Individual","Piedmont plot 19","United States","Temperate broadleaf and mixed forests","Clark, A.I., Phillips,D.,  Frederick, D., 1986. Weight, volume, and physical properties of major hardwood species in the Piedmont,Res. Pap. SE- 255, Asheville, NC, US, Department of Agriculture, Forest Service, Southeastern Forest Experiment Station"
"4066",47292,32.9709,-82.6339,"Platanaceae","Platanus","occidentalis","DBH^2","in2",4,88,"Biomass",NA,"lb","0+0*X+1.57573*(X^(1.29005))",NA,NA,TRUE,"Biomass=0+0*(DBH^2)+1.57573*((DBH^2)^(1.29005))",14,"Whole tree (above stump)","Individual","Piedmont plot 11","United States","Temperate broadleaf and mixed forests","Clark, A.I., Phillips,D.,  Frederick, D., 1986. Weight, volume, and physical properties of major hardwood species in the Piedmont,Res. Pap. SE- 255, Asheville, NC, US, Department of Agriculture, Forest Service, Southeastern Forest Experiment Station"
"4067",47292,34.6416,-81.7177,"Platanaceae","Platanus","occidentalis","DBH^2","in2",4,88,"Biomass",NA,"lb","0+0*X+1.57573*(X^(1.29005))",NA,NA,TRUE,"Biomass=0+0*(DBH^2)+1.57573*((DBH^2)^(1.29005))",14,"Whole tree (above stump)","Individual","Piedmont plot 13","United States","Temperate broadleaf and mixed forests","Clark, A.I., Phillips,D.,  Frederick, D., 1986. Weight, volume, and physical properties of major hardwood species in the Piedmont,Res. Pap. SE- 255, Asheville, NC, US, Department of Agriculture, Forest Service, Southeastern Forest Experiment Station"
"4068",47292,34.3924,-81.2562,"Platanaceae","Platanus","occidentalis","DBH^2","in2",4,88,"Biomass",NA,"lb","0+0*X+1.57573*(X^(1.29005))",NA,NA,TRUE,"Biomass=0+0*(DBH^2)+1.57573*((DBH^2)^(1.29005))",14,"Whole tree (above stump)","Individual","Piedmont plot 14","United States","Temperate broadleaf and mixed forests","Clark, A.I., Phillips,D.,  Frederick, D., 1986. Weight, volume, and physical properties of major hardwood species in the Piedmont,Res. Pap. SE- 255, Asheville, NC, US, Department of Agriculture, Forest Service, Southeastern Forest Experiment Station"
"4069",47292,34.8606,-81.364,"Platanaceae","Platanus","occidentalis","DBH^2","in2",4,88,"Biomass",NA,"lb","0+0*X+1.57573*(X^(1.29005))",NA,NA,TRUE,"Biomass=0+0*(DBH^2)+1.57573*((DBH^2)^(1.29005))",14,"Whole tree (above stump)","Individual","Piedmont plot 15","United States","Temperate broadleaf and mixed forests","Clark, A.I., Phillips,D.,  Frederick, D., 1986. Weight, volume, and physical properties of major hardwood species in the Piedmont,Res. Pap. SE- 255, Asheville, NC, US, Department of Agriculture, Forest Service, Southeastern Forest Experiment Station"
"4070",47292,35.1806,-81.4988,"Platanaceae","Platanus","occidentalis","DBH^2","in2",4,88,"Biomass",NA,"lb","0+0*X+1.57573*(X^(1.29005))",NA,NA,TRUE,"Biomass=0+0*(DBH^2)+1.57573*((DBH^2)^(1.29005))",14,"Whole tree (above stump)","Individual","Piedmont plot 16","United States","Temperate broadleaf and mixed forests","Clark, A.I., Phillips,D.,  Frederick, D., 1986. Weight, volume, and physical properties of major hardwood species in the Piedmont,Res. Pap. SE- 255, Asheville, NC, US, Department of Agriculture, Forest Service, Southeastern Forest Experiment Station"
"4071",47292,35.0425,-80.3973,"Platanaceae","Platanus","occidentalis","DBH^2","in2",4,88,"Biomass",NA,"lb","0+0*X+1.57573*(X^(1.29005))",NA,NA,TRUE,"Biomass=0+0*(DBH^2)+1.57573*((DBH^2)^(1.29005))",14,"Whole tree (above stump)","Individual","Piedmont plot 17","United States","Temperate broadleaf and mixed forests","Clark, A.I., Phillips,D.,  Frederick, D., 1986. Weight, volume, and physical properties of major hardwood species in the Piedmont,Res. Pap. SE- 255, Asheville, NC, US, Department of Agriculture, Forest Service, Southeastern Forest Experiment Station"
"4072",47292,37.3068,-79.1376,"Platanaceae","Platanus","occidentalis","DBH^2","in2",4,88,"Biomass",NA,"lb","0+0*X+1.57573*(X^(1.29005))",NA,NA,TRUE,"Biomass=0+0*(DBH^2)+1.57573*((DBH^2)^(1.29005))",14,"Whole tree (above stump)","Individual","Piedmont plot 18","United States","Temperate broadleaf and mixed forests","Clark, A.I., Phillips,D.,  Frederick, D., 1986. Weight, volume, and physical properties of major hardwood species in the Piedmont,Res. Pap. SE- 255, Asheville, NC, US, Department of Agriculture, Forest Service, Southeastern Forest Experiment Station"
"4073",47292,33.5031,-82.836,"Platanaceae","Platanus","occidentalis","DBH^2","in2",4,88,"Biomass",NA,"lb","0+0*X+1.57573*(X^(1.29005))",NA,NA,TRUE,"Biomass=0+0*(DBH^2)+1.57573*((DBH^2)^(1.29005))",14,"Whole tree (above stump)","Individual","Piedmont plot 10","United States","Temperate broadleaf and mixed forests","Clark, A.I., Phillips,D.,  Frederick, D., 1986. Weight, volume, and physical properties of major hardwood species in the Piedmont,Res. Pap. SE- 255, Asheville, NC, US, Department of Agriculture, Forest Service, Southeastern Forest Experiment Station"
"4074",47293,39.6736,-79.7932,"Magnoliaceae","Liriodendron","tulipifera","DBH","in",2,16,"Biomass",NA,"lb","0+0*X+1.57792*(X^(2.51532))",NA,NA,NA,"Biomass=0+0*(DBH)+1.57792*((DBH)^(2.51532))",19,"Stem + branches (live)","Individual","West Virginia University Forest, near Morgantown, West Virginia","United States","Temperate broadleaf and mixed forests","Wiant, H. V., Jr.; Sheetz, C.; Colaninno, A.; Moss, J.; Castaneda, F. 1977. Tables and procedures for estimating weights of some Appalachian hardwoods. Bull. 659T. Morgantown, WV: West Virginia University Agricultural and Forestry Experiment Station."
"4075",47294,33.8055,-88.9553,"Altingiaceae","Liquidambar","styraciflua","DBH^2","in2",4,72,"Biomass",NA,"lb","0+0*X+1.57902*(X^(1.28241))",NA,NA,TRUE,"Biomass=0+0*(DBH^2)+1.57902*((DBH^2)^(1.28241))",30,"Whole tree (above stump)","Individual","Upland South plot 2","United States","Temperate broadleaf and mixed forests","Clark, A.I., Phillips,D.,  Frederick, D., 1986. Weight, volume, and physical properties of major hardwood species in the Upland South,Res.Pap. SE-257, Asheville, NC, US Department of Agriculture, Forest Service, Southeastern Forest Experiment Station"
"4076",47294,35.8935,-85.335,"Altingiaceae","Liquidambar","styraciflua","DBH^2","in2",4,72,"Biomass",NA,"lb","0+0*X+1.57902*(X^(1.28241))",NA,NA,TRUE,"Biomass=0+0*(DBH^2)+1.57902*((DBH^2)^(1.28241))",30,"Whole tree (above stump)","Individual","Upland South plot 8","United States","Temperate broadleaf and mixed forests","Clark, A.I., Phillips,D.,  Frederick, D., 1986. Weight, volume, and physical properties of major hardwood species in the Upland South,Res.Pap. SE-257, Asheville, NC, US Department of Agriculture, Forest Service, Southeastern Forest Experiment Station"
"4077",47294,35.1945,-84.7525,"Altingiaceae","Liquidambar","styraciflua","DBH^2","in2",4,72,"Biomass",NA,"lb","0+0*X+1.57902*(X^(1.28241))",NA,NA,TRUE,"Biomass=0+0*(DBH^2)+1.57902*((DBH^2)^(1.28241))",30,"Whole tree (above stump)","Individual","Upland South plot 7","United States","Temperate broadleaf and mixed forests","Clark, A.I., Phillips,D.,  Frederick, D., 1986. Weight, volume, and physical properties of major hardwood species in the Upland South,Res.Pap. SE-257, Asheville, NC, US Department of Agriculture, Forest Service, Southeastern Forest Experiment Station"
"4078",47294,35.1855,-86.3655,"Altingiaceae","Liquidambar","styraciflua","DBH^2","in2",4,72,"Biomass",NA,"lb","0+0*X+1.57902*(X^(1.28241))",NA,NA,TRUE,"Biomass=0+0*(DBH^2)+1.57902*((DBH^2)^(1.28241))",30,"Whole tree (above stump)","Individual","Upland South plot 6","United States","Temperate broadleaf and mixed forests","Clark, A.I., Phillips,D.,  Frederick, D., 1986. Weight, volume, and physical properties of major hardwood species in the Upland South,Res.Pap. SE-257, Asheville, NC, US Department of Agriculture, Forest Service, Southeastern Forest Experiment Station"
"4079",47294,35.1766,-87.4498,"Altingiaceae","Liquidambar","styraciflua","DBH^2","in2",4,72,"Biomass",NA,"lb","0+0*X+1.57902*(X^(1.28241))",NA,NA,TRUE,"Biomass=0+0*(DBH^2)+1.57902*((DBH^2)^(1.28241))",30,"Whole tree (above stump)","Individual","Upland South plot 5","United States","Temperate broadleaf and mixed forests","Clark, A.I., Phillips,D.,  Frederick, D., 1986. Weight, volume, and physical properties of major hardwood species in the Upland South,Res.Pap. SE-257, Asheville, NC, US Department of Agriculture, Forest Service, Southeastern Forest Experiment Station"
"4080",47294,34.6837,-87.5036,"Altingiaceae","Liquidambar","styraciflua","DBH^2","in2",4,72,"Biomass",NA,"lb","0+0*X+1.57902*(X^(1.28241))",NA,NA,TRUE,"Biomass=0+0*(DBH^2)+1.57902*((DBH^2)^(1.28241))",30,"Whole tree (above stump)","Individual","Upland South plot 4","United States","Temperate broadleaf and mixed forests","Clark, A.I., Phillips,D.,  Frederick, D., 1986. Weight, volume, and physical properties of major hardwood species in the Upland South,Res.Pap. SE-257, Asheville, NC, US Department of Agriculture, Forest Service, Southeastern Forest Experiment Station"
"4081",47294,35.1407,-89.2152,"Altingiaceae","Liquidambar","styraciflua","DBH^2","in2",4,72,"Biomass",NA,"lb","0+0*X+1.57902*(X^(1.28241))",NA,NA,TRUE,"Biomass=0+0*(DBH^2)+1.57902*((DBH^2)^(1.28241))",30,"Whole tree (above stump)","Individual","Upland South plot 3","United States","Temperate broadleaf and mixed forests","Clark, A.I., Phillips,D.,  Frederick, D., 1986. Weight, volume, and physical properties of major hardwood species in the Upland South,Res.Pap. SE-257, Asheville, NC, US Department of Agriculture, Forest Service, Southeastern Forest Experiment Station"
"4082",47294,36.8882,-84.5375,"Altingiaceae","Liquidambar","styraciflua","DBH^2","in2",4,72,"Biomass",NA,"lb","0+0*X+1.57902*(X^(1.28241))",NA,NA,TRUE,"Biomass=0+0*(DBH^2)+1.57902*((DBH^2)^(1.28241))",30,"Whole tree (above stump)","Individual","Upland South plot 14","United States","Temperate broadleaf and mixed forests","Clark, A.I., Phillips,D.,  Frederick, D., 1986. Weight, volume, and physical properties of major hardwood species in the Upland South,Res.Pap. SE-257, Asheville, NC, US Department of Agriculture, Forest Service, Southeastern Forest Experiment Station"
"4083",47294,36.8523,-87.8172,"Altingiaceae","Liquidambar","styraciflua","DBH^2","in2",4,72,"Biomass",NA,"lb","0+0*X+1.57902*(X^(1.28241))",NA,NA,TRUE,"Biomass=0+0*(DBH^2)+1.57902*((DBH^2)^(1.28241))",30,"Whole tree (above stump)","Individual","Upland South plot 13","United States","Temperate broadleaf and mixed forests","Clark, A.I., Phillips,D.,  Frederick, D., 1986. Weight, volume, and physical properties of major hardwood species in the Upland South,Res.Pap. SE-257, Asheville, NC, US Department of Agriculture, Forest Service, Southeastern Forest Experiment Station"
"4084",47294,37.2108,-88.2295,"Altingiaceae","Liquidambar","styraciflua","DBH^2","in2",4,72,"Biomass",NA,"lb","0+0*X+1.57902*(X^(1.28241))",NA,NA,TRUE,"Biomass=0+0*(DBH^2)+1.57902*((DBH^2)^(1.28241))",30,"Whole tree (above stump)","Individual","Upland South plot 12","United States","Temperate broadleaf and mixed forests","Clark, A.I., Phillips,D.,  Frederick, D., 1986. Weight, volume, and physical properties of major hardwood species in the Upland South,Res.Pap. SE-257, Asheville, NC, US Department of Agriculture, Forest Service, Southeastern Forest Experiment Station"
"4085",47294,36.7806,-88.2832,"Altingiaceae","Liquidambar","styraciflua","DBH^2","in2",4,72,"Biomass",NA,"lb","0+0*X+1.57902*(X^(1.28241))",NA,NA,TRUE,"Biomass=0+0*(DBH^2)+1.57902*((DBH^2)^(1.28241))",30,"Whole tree (above stump)","Individual","Upland South plot 11","United States","Temperate broadleaf and mixed forests","Clark, A.I., Phillips,D.,  Frederick, D., 1986. Weight, volume, and physical properties of major hardwood species in the Upland South,Res.Pap. SE-257, Asheville, NC, US Department of Agriculture, Forest Service, Southeastern Forest Experiment Station"
"4086",47294,36.7448,-88.803,"Altingiaceae","Liquidambar","styraciflua","DBH^2","in2",4,72,"Biomass",NA,"lb","0+0*X+1.57902*(X^(1.28241))",NA,NA,TRUE,"Biomass=0+0*(DBH^2)+1.57902*((DBH^2)^(1.28241))",30,"Whole tree (above stump)","Individual","Upland South plot 10","United States","Temperate broadleaf and mixed forests","Clark, A.I., Phillips,D.,  Frederick, D., 1986. Weight, volume, and physical properties of major hardwood species in the Upland South,Res.Pap. SE-257, Asheville, NC, US Department of Agriculture, Forest Service, Southeastern Forest Experiment Station"
"4087",47294,33.698,-91.6436,"Altingiaceae","Liquidambar","styraciflua","DBH^2","in2",4,72,"Biomass",NA,"lb","0+0*X+1.57902*(X^(1.28241))",NA,NA,TRUE,"Biomass=0+0*(DBH^2)+1.57902*((DBH^2)^(1.28241))",30,"Whole tree (above stump)","Individual","Upland South plot 1","United States","Temperate coniferous forests","Clark, A.I., Phillips,D.,  Frederick, D., 1986. Weight, volume, and physical properties of major hardwood species in the Upland South,Res.Pap. SE-257, Asheville, NC, US Department of Agriculture, Forest Service, Southeastern Forest Experiment Station"
"4088",47294,35.9114,-84.2238,"Altingiaceae","Liquidambar","styraciflua","DBH^2","in2",4,72,"Biomass",NA,"lb","0+0*X+1.57902*(X^(1.28241))",NA,NA,TRUE,"Biomass=0+0*(DBH^2)+1.57902*((DBH^2)^(1.28241))",30,"Whole tree (above stump)","Individual","Upland South plot 9","United States","Temperate broadleaf and mixed forests","Clark, A.I., Phillips,D.,  Frederick, D., 1986. Weight, volume, and physical properties of major hardwood species in the Upland South,Res.Pap. SE-257, Asheville, NC, US Department of Agriculture, Forest Service, Southeastern Forest Experiment Station"
"4089",47294,36.8165,-83.6593,"Altingiaceae","Liquidambar","styraciflua","DBH^2","in2",4,72,"Biomass",NA,"lb","0+0*X+1.57902*(X^(1.28241))",NA,NA,TRUE,"Biomass=0+0*(DBH^2)+1.57902*((DBH^2)^(1.28241))",30,"Whole tree (above stump)","Individual","Upland South plot 15","United States","Temperate broadleaf and mixed forests","Clark, A.I., Phillips,D.,  Frederick, D., 1986. Weight, volume, and physical properties of major hardwood species in the Upland South,Res.Pap. SE-257, Asheville, NC, US Department of Agriculture, Forest Service, Southeastern Forest Experiment Station"
"4090",47297,NA,NA,"Lamiaceae","Tectona","grandis","DBH","cm",NA,NA,"Biomass",NA,"kg","0.202*X^(2.353)",NA,0.13,NA,"Biomass=0.202*(DBH)^(2.353)",NA,"Bark,Branches,Leaves,Roots,Stump and Trunk","Individual","Western zone of Tamil Nadu","India",NA,"Buvaneswaran, C., George, M., Perez, D.& Kanninen, M.2006. Notes Biomass of Teak plantations in Tamilogadu , India and Costa Rica compared. Journal of Tropical Forest Science, 18(3): 195?197."
